/home/user/FISSURE/Archive/TPMS_Good_315_1MSps.iq,TPMS,1e6,315e6,2:0.07,0:0.04,0:0.39,0:0.00,0:
/home/user/FISSURE/Archive/TPMS_Low_315_1MSps.iq,TPMS,1e6,315e6,0:0.09,2:0.08,0:0.82,0:0.00,0:
/home/user/FISSURE/Archive/TPMS_Good_315_1MSps.iq,TPMS,1e6,315e6,0:0.04,0:0.04,2:0.50,0:0.00,0:
/home/user/FISSURE/Archive/TPMS_Low_315_1MSps.iq,TPMS,1e6,315e6,2:0.02,0:0.02,0:0.73,0:0.00,0:
