USRP B2x0
TPMS_Good_315_1MSps.iq,TPMS,FSK,315e6,1e6,Complex Float 32,0,60,5,/home/user/FISSURE/Archive/
TPMS_Low_315_1MSps.iq,TPMS,FSK,315e6,1e6,Complex Float 32,0,60,5,/home/user/FISSURE/Archive/
TPMS_Good_315_1MSps.iq,TPMS,FSK,315e6,1e6,Complex Float 32,0,60,5,/home/user/FISSURE/Archive/
TPMS_Low_315_1MSps.iq,TPMS,FSK,315e6,1e6,Complex Float 32,0,60,5,/home/user/FISSURE/Archive/
