File,Mean,Max,Peak,Peak to Peak,RMS,Variance,Standard Deviation,Power,Crest Factor,Pulse Indicator,Margin,Kurtosis,Skewness,Zero Crossings,Samples,Mean of Band Power Spectrum,Max of Band Power Spectrum,Sum of Total Band Power,Peak of Band Power,Variance of Band Power,Standard Deviation of Band Power,Skewness of Band Power,Kurtosis of Band Power,Relative Spectral Peak per Band
2024-07-25_12:52:28_154,0.0018534844275563955,0.33914637565612793,0.33914637565612793,0.6201000213623047,0.07457057386636734,0.005557335447520018,0.07454753667116165,0.005560770630836487,4.54799222946167,182.9777374267578,6.87290788640465,0.5248975551867079,0.100769815547126,586,500,0.005560771096497774,0.10447943210601807,5.5607709884643555,0.10447943210601807,7.86025048000738e-05,0.008865805342793465,4.915370271513876,37.96642123446985,18.788658142089844
2024-07-25_12:52:28_155,0.00016370687808375806,0.3709144592285156,0.3930327892303467,0.7639472484588623,0.09756463021039963,0.009518829174339771,0.09756448864936829,0.00951885711401701,4.028435230255127,2400.83251953125,6.982921828841841,0.890104759304442,-0.0033759596307763222,42894,47200,0.009518856739044084,12.584937764830508,913.810246948232,12.584937764830508,0.027782416970558364,0.16668058366396,42.53598927029506,2246.039665686864,1322.106016493566
2024-07-25_12:52:28_156,3.323748751427047e-05,0.12572307884693146,0.12572307884693146,0.24524471163749695,0.0419841893017292,0.0017626709304749966,0.04198417440056801,0.0017626720946282148,2.9945340156555176,3782.568603515625,7.076733383296465,0.8025526108709782,-2.2207053045161318e-05,35095,39502,0.0017626723659415402,2.4213392280770596,141.0137892753232,2.4213392280770596,0.001286216202993839,0.035863856499180884,36.30490353423716,1663.5075162252951,1373.6751507894035
2024-07-25_12:52:28_157,2.325806963199284e-05,0.1400739997625351,0.1400739997625351,0.27687889337539673,0.04678299278020859,0.002188647398725152,0.04678298160433769,0.0021886483300477266,2.994122266769409,6022.59765625,8.158653013742933,1.519067722623479,-0.0005333812691365276,43003,47000,0.0021886481881726767,4.85123005319149,210.11022606457695,4.85123005319149,0.0028376178487336894,0.053269295553195456,49.886221641488,3238.350446462875,2216.541735399616
2024-07-25_12:52:28_158,0.00028409005608409643,0.3699338436126709,0.3699338436126709,0.7079048156738281,0.0842808187007904,0.0071031758561730385,0.0842803418636322,0.007103256415575743,4.389300346374512,1302.1710205078125,6.837145244751601,0.31939628001763065,-0.006263056171329252,37894,42500,0.007103256833688587,8.535833088235295,613.721390430694,8.535833088235295,0.0090440064755149,0.09509998146958232,48.12395661889024,3014.857540245978,1201.6787915864782
2024-07-25_12:52:28_159,7.77868990553543e-05,0.1640600562095642,0.16660001873970032,0.3306600749492645,0.051165398210287094,0.002617891877889633,0.05116533860564232,0.002617897931486368,3.2561070919036865,2141.7490234375,6.717536073013061,0.8641776184265693,0.006928456496597951,36773,41050,0.002617897752608984,6.99885353227771,217.13891119239958,6.99885353227771,0.00407324045582098,0.06382194337233064,57.53305208476615,4671.884849268915,2673.463287595051
2024-07-25_12:52:28_16,7.964194810483605e-05,0.31366634368896484,0.3203175663948059,0.6339839100837708,0.08478610962629318,0.007188677322119474,0.0847860649228096,0.007188684307038784,3.7779486179351807,4021.970458984375,6.19553103939674,0.3216073137479176,0.0001518060711315471,37590,52000,0.007188683421131452,5.486262620192307,754.6392308166953,5.486262620192307,0.0066002874208592995,0.08124215298020665,29.955844629913404,1244.1207215737822,763.1804460974308
2024-07-25_12:52:28_160,0.000244636059505865,0.4559221565723419,0.4559221565723419,0.8747674822807312,0.15725885331630707,0.02473028562963009,0.15725865960121155,0.024730345234274864,2.8991827964782715,1863.6751708984375,4.030693126596468,-0.9438469032790602,-0.0001222812239839445,173496,190000,0.02473034640163669,1681.4376421052632,9496.453018228489,1681.4376421052632,28.154873852923824,5.306116645242906,292.3583792419717,88276.94751660743,67990.8649396833
2024-07-25_12:52:28_161,0.00014779978664591908,0.6555048227310181,0.6555048227310181,1.290597915649414,0.3239423334598541,0.10493864119052887,0.3239423334598541,0.10493864119052887,2.0235230922698975,4435.08642578125,2.8754696950914913,-1.1920351128333841,-0.00023471074404243677,465619,540000,0.10493864377616287,11916.007348148149,113333.7352782559,11916.007348148149,653.0362936232817,25.554574808109834,333.6404497885287,126436.30025778004,113552.13789083585
2024-07-25_12:52:28_162,0.00014084904978517443,0.795110285282135,0.795110285282135,1.565066933631897,0.43429943919181824,0.18861599266529083,0.43429943919181824,0.18861600756645203,1.8307881355285645,5645.12353515625,2.3913727472437607,-1.370798571768902,-0.00024056130687133637,432028,489000,0.18861602804991467,22440.451141104295,185417.10021418813,22440.451141104295,2425.7469251051048,49.25187230050351,373.4167566448792,153751.34313267397,118974.25353038254
2024-07-25_12:52:28_163,3.388040931895375e-05,0.6824778318405151,0.6845635175704956,1.3670413494110107,0.4145854413509369,0.17188112437725067,0.4145854711532593,0.17188109457492828,1.6512000560760498,20205.291015625,2.659787546033335,-1.1201920117359219,-7.976318216681421e-05,177908,194700,0.1718811302002659,17763.24437596302,67141.06648447887,17763.24437596302,1976.1922745443176,44.454384199360106,351.4767855988072,134119.27802020748,103346.09945411877
2024-07-25_12:52:28_164,3.423245652811602e-05,0.5365926027297974,0.5404594540596008,1.077052116394043,0.31635239720344543,0.10007883608341217,0.31635239720344543,0.10007883608341217,1.7084095478057861,15787.9248046875,2.8595391218174746,-1.0466659018284583,2.6670089923869275e-05,182846,202400,0.10007885486680695,9792.956205533597,40531.936221056814,9792.956205533597,631.6284600307763,25.132219560372622,335.86059582317404,122152.78500107312,97852.40067511621
2024-07-25_12:52:28_165,0.00019955143216066062,0.5986545085906982,0.621849536895752,1.2205040454864502,0.18694210052490234,0.03494730964303017,0.186941996216774,0.03494735062122345,3.3264284133911133,3116.23681640625,6.631918640438844,0.8310449804575444,-0.005257349855381914,44381,58800,0.03494734412313413,62.41039115646259,4127.211446253895,62.41039115646259,0.29506792408413923,0.5432015501488736,47.74481367191427,3832.165095804568,1785.8407476277634
2024-07-25_12:52:28_166,0.00012017624248983338,0.2254922091960907,0.22699931263923645,0.45249152183532715,0.05268798768520355,0.0027760094963014126,0.05268784984946251,0.002776023931801319,4.308369159698486,1888.88671875,6.454525925024923,0.06385720658603633,-0.016239320223290006,42716,52000,0.002776023678116228,1.005989783653846,291.4158616339291,1.005989783653846,0.00022293327087902914,0.014930950099676482,29.71454383216861,1267.948904804945,362.38515960227585
2024-07-25_12:52:28_167,0.0001628599566174671,0.6072267293930054,0.6110110282897949,1.2182377576828003,0.23317013680934906,0.054368291050195694,0.23317009210586548,0.054368309676647186,2.6204514503479004,3751.75732421875,8.689747891637682,1.2695156011966713,-0.00237859810099421,47103,63400,0.05436831623761019,46.219246845425864,6959.144478414104,46.219246845425864,0.6788726783111517,0.8239373024151484,28.375399210233525,1034.0420048097785,850.113633157779
2024-07-25_12:52:28_168,0.0001105808696593158,0.4163767993450165,0.4163767993450165,0.8083606958389282,0.11984387785196304,0.01436254195868969,0.11984382569789886,0.014362555928528309,3.4743268489837646,3765.360107421875,6.442938213910625,0.6298989648874032,-0.001973466566788399,41930,56600,0.014362554014533553,11.958422040636043,1654.5662224742653,11.958422040636043,0.03781602888461793,0.19446343842639913,29.108275007244913,1089.0743368175122,832.6111100111614
2024-07-25_12:52:28_169,9.681626397650689e-05,0.49887701869010925,0.49887701869010925,0.9943273067474365,0.19466480612754822,0.03789437189698219,0.19466476142406464,0.03789438679814339,2.562748908996582,5152.822265625,6.524623113035058,0.6498272088534671,0.0016663009696436374,37725,53600,0.03789438264699296,37.806965951492536,4092.59332587524,37.806965951492536,0.323559754728586,0.5688231313234247,30.062860609859918,1217.8872416472686,997.6931489736945
2024-07-25_12:52:28_17,0.0001714549434836954,0.8793382048606873,0.8793382048606873,1.7388224601745605,0.28680330514907837,0.08225609362125397,0.2868032455444336,0.08225613087415695,3.065997362136841,5128.68408203125,7.633989879026054,1.2062754225102061,-0.0059270956324113016,47179,63400,0.08225613137048006,70.82087539432176,10528.784815421448,70.82087539432176,1.463180766089517,1.2096200916360131,28.93385436978954,1111.6634918441223,860.979895533208
2024-07-25_12:52:28_170,5.572071677306667e-05,0.264906644821167,0.264906644821167,0.5237787961959839,0.07158040255308151,0.005123750772327185,0.07158038020133972,0.0051237535662949085,3.700826406478882,4754.18603515625,6.193370704002959,0.4597225986513749,0.0037897620569590897,27036,25000,0.0051237535662949085,1.5089812278747559,256.18768310546875,1.5089812278747559,0.001456142752431333,0.038159437477588654,21.23246898323295,589.0670886673411,294.5069885253906
2024-07-25_12:52:28_171,-8.641633030492812e-06,0.3438796401023865,0.3438796401023865,0.679631769657135,0.09668603539466858,0.009348188526928425,0.09668602794408798,0.009348189458251,3.5566630363464355,-39793.36328125,6.538251560812307,0.6060917811338382,0.019181664251070582,23562,25000,0.009348189458251,3.0565099716186523,467.40948486328125,3.0565099716186523,0.004226619377732277,0.06501245498657227,20.353496050386724,611.8743155971573,326.9627685546875
2024-07-25_12:52:28_172,0.00013971302541904151,0.7424260973930359,0.7678278684616089,1.51025390625,0.2612048387527466,0.06822793930768967,0.2612047791481018,0.06822796165943146,2.9395620822906494,5495.75,6.672557180966158,1.006444396136044,-0.011581408533381708,25077,27000,0.06822795420885086,30.06018829345703,3684.3095703125,30.06018829345703,0.29464367032051086,0.5428109169006348,23.048800116816246,880.2110555008074,440.5846252441406
2024-07-25_12:52:28_173,4.831377736991271e-06,0.5506067276000977,0.5638118982315063,1.114418625831604,0.22942449152469635,0.052635591477155685,0.22942447662353516,0.052635595202445984,2.457505226135254,116697.953125,12.024091105772282,0.9321678913503564,-0.000779328398844,22351,26000,0.05263558402657509,16.13421058654785,2762.736572265625,16.13421058654785,0.17022351920604706,0.41258153319358826,16.475561876321052,380.3330813988703,306.52667236328125
2024-07-25_12:52:28_174,0.0001139593732659705,0.4735291302204132,0.4735291302204132,0.9295730590820312,0.12361282855272293,0.015280121937394142,0.12361279129981995,0.015280131250619888,3.8307442665100098,4155.2451171875,8.2883704924505,2.0101875084540373,-0.004729624642997835,34178,37000,0.015280133082845083,4.643581503378378,1146.0099812133813,4.643581503378378,0.00856481662455718,0.09254629449392979,17.576671962287136,507.4656770437747,303.8966662267949
2024-07-25_12:52:28_175,0.00020686304196715355,1.0338430404663086,1.0338430404663086,2.006577491760254,0.346401184797287,0.11999370157718658,0.34640106558799744,0.11999377608299255,2.984525203704834,4997.71728515625,4.183006253850564,-1.1658242852210843,0.00026123324722906755,431762,632400,0.11999377404061183,13083.288045540798,151867.12027014935,13083.288045540798,426.7114662100753,20.656995575593157,485.8628381230333,275513.10847252124,109033.05734106476
2024-07-25_12:52:28_176,9.218103514285758e-05,0.3711886703968048,0.3938945531845093,0.7650831937789917,0.11605670303106308,0.013469148427248001,0.1160566583275795,0.013469157740473747,3.3939836025238037,4273.05419921875,4.982056563799485,-0.9944365269324109,-0.00010651250186208977,421903,588400,0.013469158912485533,860.2315703602991,15888.866372795734,860.2315703602991,2.683195681973299,1.6380463003142796,374.9817706639533,166345.22731800776,63866.76227888948
2024-07-25_12:52:28_177,0.00024409945763181895,0.8851817846298218,0.9183333516120911,1.8035151958465576,0.29171574115753174,0.0850980207324028,0.2917156517505646,0.08509807288646698,3.1480417251586914,3762.127685546875,4.277234758853476,-1.1696479786778544,0.0003347021761486921,422101,621300,0.08509806150646772,8433.117965556092,105875.60420388688,8433.117965556092,204.02516442489028,14.283737760995553,456.63617580960863,237025.25824241343,99098.82571079658
2024-07-25_12:52:28_178,5.658496229443699e-05,0.5177447199821472,0.6056748032569885,1.1234195232391357,0.19758164882659912,0.03903850167989731,0.19758163392543793,0.03903850540518761,3.0654406547546387,10703.8125,4.337971634354364,-1.234508628505063,-0.00024729870794287876,476743,709400,0.039038499277191586,5354.571998872287,56215.43895915589,5354.571998872287,72.22891898758874,8.49875984997745,518.1443747180131,292854.94158524345,137161.3176226966
2024-07-25_12:52:28_179,-1.2096476211809204e-06,0.7067139744758606,0.7067139744758606,1.4102931022644043,0.23870892822742462,0.056981950998306274,0.23870892822742462,0.056981950998306274,2.9605679512023926,-584231.25,4.257434533108158,-1.3068624147568484,3.860326924581804e-06,491326,736900,0.05698195110142484,8301.045786402497,84023.305816117,8301.045786402497,175.29967206828056,13.240078250081476,523.7393140781235,297107.20048684964,145678.51093106795
2024-07-25_12:52:28_18,5.7129400374833494e-05,0.5715526938438416,0.5715526938438416,1.1361231803894043,0.22732025384902954,0.0516744926571846,0.22732023894786835,0.0516745001077652,2.51430606842041,10004.5283203125,7.48688260288612,0.8149358039395787,0.002378781648151623,40754,56600,0.05167449877583261,73.12142667844523,5952.902258975917,73.12142667844523,0.6744222680411894,0.8212321645193821,37.20501605864424,2066.2668862228616,1415.0389149520504
2024-07-25_12:52:28_180,0.00010877599561354145,0.4304161071777344,0.4304161071777344,0.8499369621276855,0.22643937170505524,0.05127475783228874,0.22643929719924927,0.05127478763461113,1.9008007049560547,3956.9033203125,2.538149254258736,-1.323979242487194,1.5310393691492493e-05,1433481,2100000,0.05127481127581893,24569.348876190477,216315.6100698611,24569.348876190477,496.2320046702977,22.27626550098328,860.1016006317633,844333.1020127573,479169.95235782216
2024-07-25_12:52:28_181,6.827415199950337e-05,0.48066288232803345,0.48444440960884094,0.9651073217391968,0.28498849272727966,0.0812184289097786,0.2849884629249573,0.08121844381093979,1.6998735666275024,7095.57568359375,2.228799168995958,-1.3862678383669125,-2.5258968765681398e-05,1173630,1668300,0.08121841533787337,26210.105865851467,272831.499792275,26210.105865851467,703.7902997348011,26.529046340469932,700.8144548481653,610427.4367464164,322711.3673274206
2024-07-25_12:52:28_182,0.00016831973334774375,0.8447220921516418,0.8447220921516418,1.6775239706039429,0.46539318561553955,0.2165907621383667,0.4653931260108948,0.21659080684185028,1.815071940422058,5018.556640625,2.39797205023531,-1.356131724412146,0.00019909624371812983,1124612,1603000,0.21659080835524003,63731.12813474735,701754.2190709776,63731.12813474735,4583.505965601068,67.70159500042128,661.0063201650476,538333.306815242,294246.6885770108
2024-07-25_12:52:28_183,0.0001041553114191629,0.4648400545120239,0.4648400545120239,0.922653317451477,0.24562183022499084,0.06033007800579071,0.24562181532382965,0.06033008545637131,1.892503023147583,4462.951171875,2.52776238015079,-1.3293040618008107,-0.0001305518451124445,1292860,1760000,0.06033009683530124,13155.893527272727,213504.8342147083,13155.893527272727,343.55708249866416,18.535292889476125,555.4683288540078,343003.0100149085,218065.18168183605
2024-07-25_12:52:28_184,0.00010116510384250432,0.30426278710365295,0.30426278710365295,0.5940650701522827,0.14278462529182434,0.02038743533194065,0.14278458058834076,0.020387448370456696,2.1309211254119873,3007.58642578125,2.7841164635101485,-1.3139262316496945,5.080755733644577e-05,1164828,1595000,0.020387447408894668,3880.9933843260187,65239.83170846294,3880.9933843260187,26.108019594756094,5.109600727528139,485.44833716387274,287012.45818879094,190361.90781945625
2024-07-25_12:52:28_185,0.00023597267863806337,0.7626388669013977,0.7762501239776611,1.538888931274414,0.1380181759595871,0.019048960879445076,0.13801796734333038,0.019049014896154404,5.624259948730469,3289.576171875,9.875567461837552,1.6782231565655303,-0.00505480271271098,1065564,989800,0.019049009258078634,32.840854718124874,37920.02457364978,32.840854718124874,0.03181256623508898,0.17836077549475104,50.70679316909391,4737.136609655611,1724.0190433629589
2024-07-25_12:52:28_186,4.684320629166905e-06,0.5355761051177979,0.5400148034095764,1.0755908489227295,0.09987101703882217,0.0099742216989398,0.09987102448940277,0.009974220767617226,5.4071221351623535,115281.3515625,21.836102632347764,2.2115384949254757,0.0021406528364380922,754784,1028300,0.009974221776445392,13.638005445881552,20682.546275637167,13.638005445881552,0.010735033681139157,0.1036100076302437,38.409080839275354,2530.9169274394994,1367.3252662266204
2024-07-25_12:52:28_187,2.0354749722173437e-05,0.9953776597976685,1.021016001701355,2.0163936614990234,0.28782641887664795,0.08284404873847961,0.28782641887664795,0.08284404873847961,3.547332525253296,50161.0703125,15.696418009547568,1.9453914882956873,0.001015990308564708,936001,1022800,0.0828440752187539,293.5351114587407,169664.66604800796,293.5351114587407,3.064391097205776,1.7505402301020607,49.08229998409872,3665.9461389988082,3543.2239503385927
2024-07-25_12:52:28_188,0.00031055306317284703,0.5886651277542114,0.6025254130363464,1.191190481185913,0.10184531658887863,0.010372370481491089,0.10184483230113983,0.010372468270361423,5.916083812713623,1940.1689453125,9.288954959430962,0.8132423485083109,-0.002920739913385793,671942,632400,0.010372467636784583,6.250190939278937,13127.654352805488,6.250190939278937,0.003328301679603766,0.057691435062786976,33.64429276537743,1761.0384977133576,602.5751208047603
2024-07-25_12:52:28_189,0.00012034257088089362,1.1309703588485718,1.1309703588485718,2.2408523559570312,0.21693135797977448,0.04705919697880745,0.2169313132762909,0.04705921560525894,5.213494300842285,9397.923828125,13.625269665191414,1.9720903971923827,0.002839593216738898,1112382,1011800,0.04705920472432591,63.88358568887132,95294.88956675997,63.88358568887132,0.2333800474872446,0.48309424286286484,35.45942960995506,2045.1254298754257,1357.5151994833548
2024-07-25_12:52:28_19,0.000228692646487616,0.5356078147888184,0.538169264793396,1.0737770795822144,0.15353924036026,0.02357424981892109,0.15353907644748688,0.02357430011034012,3.5050926208496094,2353.242431640625,6.099289020645228,0.45053037611696745,-0.003190849407696141,38365,53600,0.023574300460215164,20.223934235074626,2546.0244497032377,20.223934235074626,0.08830041295427583,0.29715385401215283,30.159056258338452,1232.8165132718802,857.880566560406
2024-07-25_12:52:28_190,0.0013856254518032074,0.6779799461364746,0.6779799461364746,1.3086743354797363,0.10079273581504822,0.010157255455851555,0.10078320652246475,0.010159174911677837,6.726476192474365,489.2952575683594,11.25589920187257,2.1472471429037023,0.021682896938796794,5767,5965,0.010159174911677837,0.1338622123003006,121.91009521484375,0.1338622123003006,0.00012248307757545263,0.011067206971347332,2.589587813792161,11.353125873037039,13.176485061645508
2024-07-25_12:52:28_191,-0.00220319046638906,0.5768107175827026,0.5825082063674927,1.1593189239501953,0.08862068504095078,0.007848769426345825,0.08859328180551529,0.00785362534224987,6.573050022125244,-264.3930358886719,10.22185836642102,0.6900248762396228,-0.030512193134125724,5256,5380,0.007853623479604721,0.074542336165905,84.81913757324219,0.074542336165905,6.354507786454633e-05,0.00797151681035757,2.12777073086085,7.172799774695406,9.49145793914795
2024-07-25_12:52:28_192,0.0007265257881954312,0.3932405412197113,0.3932405412197113,0.7269144654273987,0.09053117781877518,0.008195366710424423,0.09052826464176178,0.008195893839001656,4.343702793121338,541.2616577148438,6.643314191130136,0.22034554352466085,0.004930067711378226,3286,3330,0.00819589477032423,0.07202412933111191,55.322288513183594,0.07202412933111191,6.981842307141051e-05,0.008355742320418358,2.152778997558876,7.164352094652298,8.787830352783203
2024-07-25_12:52:28_193,0.00019302708096802235,0.2212987244129181,0.2212987244129181,0.4256895184516907,0.05835576355457306,0.0034053584095090628,0.05835545063018799,0.00340539519675076,3.792234182357788,1146.464599609375,5.603436123070538,0.014061992121105593,-0.019257915055531677,2330,2360,0.0034053954295814037,0.02686718851327896,16.345897674560547,0.02686718851327896,1.1110421837656759e-05,0.003333230037242174,1.940668798260686,5.618989095899316,7.889594554901123
2024-07-25_12:52:28_194,-0.0005644383491016924,0.5187672972679138,0.5187672972679138,0.8464375734329224,0.07669814676046371,0.005882286932319403,0.07669606804847717,0.0058826059103012085,6.7637529373168945,-919.0858154296875,10.386924602433966,0.48387144836654494,0.06003690628413262,5448,5590,0.005882606375962496,0.09402930736541748,66.1793212890625,0.09402930736541748,3.8685942854499444e-05,0.006219802424311638,2.7625259783873006,16.142014140815167,15.984293937683105
2024-07-25_12:52:28_195,0.0018719147192314267,0.36519333720207214,0.40164443850517273,0.7668377757072449,0.11765823513269424,0.013839957304298878,0.11764334887266159,0.013843460939824581,3.4136533737182617,214.5634307861328,6.197412561488256,0.7097718255091143,0.01666918141253583,695,696,0.013843460008502007,0.08814696967601776,19.934581756591797,0.08814696967601776,0.000199523608898744,0.014125282876193523,1.9509443288609998,4.693014383526523,6.367408752441406
2024-07-25_12:52:28_196,-0.0007440584013238549,0.28302285075187683,0.28302285075187683,0.5232091546058655,0.0732254907488823,0.005361418705433607,0.07322170585393906,0.005361972376704216,3.865086317062378,-380.377197265625,6.6941788864573715,0.7338076181985942,-0.02941967231741603,719,730,0.005361972842365503,0.042658839374780655,8.042959213256836,0.042658839374780655,3.3844491554191336e-05,0.005817601922899485,2.2084330061785202,6.7767553333097865,7.955810546875
2024-07-25_12:52:28_197,0.0009239812497980893,0.5836037993431091,0.5836037993431091,1.1236660480499268,0.164641335606575,0.027105916291475296,0.16463874280452728,0.027106769382953644,3.5446979999542236,631.61865234375,5.661369686814087,0.3614371351023311,0.04365794638139435,922,950,0.027106769382953644,0.2032194584608078,52.04499816894531,0.2032194584608078,0.0008202295284718275,0.028639649972319603,2.01585053150828,5.1927397288606745,7.497000217437744
2024-07-25_12:52:28_198,-0.0011283383937552571,0.6617034077644348,0.6838107109069824,1.3455140590667725,0.18329985439777374,0.033597562462091446,0.18329638242721558,0.03359883651137352,3.730557918548584,-606.0333862304688,6.445099255469708,0.8083205977278682,-0.00924607628016356,1050,1050,0.03359883651137352,0.21444882452487946,72.573486328125,0.21444882452487946,0.0012128506787121296,0.03482600674033165,1.8635562805717163,4.104018060521656,6.382626533508301
2024-07-25_12:52:28_199,-0.0018464219756424427,0.5223275423049927,0.5851552486419678,1.1074827909469604,0.17278122901916504,0.0298499446362257,0.1727713644504547,0.029853351414203644,3.3866829872131348,-316.9130554199219,5.609582505214012,0.24146319604243427,0.03181079286746095,883,890,0.029853349551558495,0.23318637907505035,53.73603057861328,0.23318637907505035,0.0008772755973041058,0.02961883880198002,1.8841138905873713,4.860628448583803,7.811062335968018
2024-07-25_12:52:28_2,0.001044998993165791,0.15650063753128052,0.18578843772411346,0.3422890901565552,0.04273654520511627,0.0018253204179927707,0.04272376745939255,0.0018264123937115073,4.347296714782715,177.78814697265625,6.813453957826348,0.7266178282864204,-0.044169846132772826,618,500,0.0018264125101268291,0.023884113878011703,1.826412558555603,0.023884113878011703,1.0776351700769737e-05,0.0032827353570610285,3.8111172850635833,16.803030333212856,13.077064514160156
2024-07-25_12:52:28_20,-2.086681342916563e-05,0.2895507216453552,0.2895507216453552,0.568834125995636,0.10526975989341736,0.011081719771027565,0.10526974499225616,0.011081721633672714,2.7505593299865723,-13876.134765625,6.890289298130149,0.7810501278479478,0.0003905436783526551,26626,25000,0.011081721633672714,5.05274772644043,554.0860595703125,5.05274772644043,0.011395959183573723,0.10675185918807983,22.245244851312044,680.7177010984631,455.95330810546875
2024-07-25_12:52:28_200,6.0067828599130735e-05,0.6106016039848328,0.6106016039848328,1.2189112901687622,0.3646939992904663,0.13300172984600067,0.3646940290927887,0.13300171494483948,1.674284815788269,10165.2021484375,2.252323910082526,-1.3545538155609784,-4.408454437463989e-05,840053,586500,0.133001685534627,1162.1809650468883,156895.17233755166,1162.1809650468883,18.923243821072646,4.35008549583484,110.9321211997781,20381.885060634704,8738.092005189772
2024-07-25_12:52:28_201,5.6484197557438165e-05,0.8867787718772888,0.8867787718772888,1.7701153755187988,0.5106339454650879,0.2607470154762268,0.5106339454650879,0.2607470154762268,1.7366232872009277,15699.5908203125,2.2961798044843365,-1.3723963821511629,3.475286396683532e-05,1053133,740500,0.26074698880205155,2161.2335881161375,389293.16830555256,2161.2335881161375,94.17062703307761,9.704155142673555,108.07763946011146,16813.64257286194,8288.623381790452
2024-07-25_12:52:28_202,0.00012189205881441012,0.35195159912109375,0.35195159912109375,0.6949243545532227,0.15472440421581268,0.023939622566103935,0.1547243446111679,0.02393963932991028,2.2746999263763428,2887.40380859375,3.005067948846792,-1.2537297351891554,-7.243621652594366e-06,848666,591600,0.02393964114344669,135.41361730899257,28727.56937213603,135.41361730899257,0.47410084061277014,0.6885498098269799,79.48035863738198,9687.197384967996,5656.459781397396
2024-07-25_12:52:28_203,0.00012524641351774335,0.25494813919067383,0.25494813919067383,0.4911927580833435,0.08064652979373932,0.0065038446336984634,0.08064641803503036,0.006503862328827381,3.1613032817840576,2035.5723876953125,4.228443557900586,-0.9862376182355908,-0.0018525436511727526,821352,593900,0.006503861324405754,39.190678565415055,7804.633589286905,39.190678565415055,0.03568620575777011,0.18890792931417705,83.16359967843597,9944.88325260341,6025.755564367885
2024-07-25_12:52:28_204,0.00027539010625332594,0.5656533241271973,0.5656533241271973,1.0912816524505615,0.19655419886112213,0.038633476942777634,0.1965540051460266,0.0386335514485836,2.8778491020202637,2054.00732421875,3.789290300844233,-1.0848804536319183,-0.0010395751567182422,832499,582800,0.03863354500908499,141.7813864104324,45062.16689859673,141.7813864104324,0.792936759874535,0.8904699657341257,55.865632661466535,4585.945424379985,3669.903612963588
2024-07-25_12:52:28_205,0.00025882478803396225,0.5718850493431091,0.5718850493431091,1.13863205909729,0.18486984074115753,0.0341767892241478,0.1848696619272232,0.03417685627937317,3.093446969985962,2209.545166015625,5.996560760711464,0.3989094660592336,-0.0009761502219464667,37486,39600,0.03417685570626082,443.14262626262627,2734.1484565008654,443.14262626262627,5.222994150702246,2.285387089904519,184.23108372896164,35410.253915638525,12966.161371639799
2024-07-25_12:52:28_206,3.596854003262706e-05,0.2570886015892029,0.26187366247177124,0.5189622640609741,0.09976964443922043,0.009953980334103107,0.09976963698863983,0.009953981265425682,2.6247830390930176,7280.630859375,7.912606754188312,0.9401241930280859,0.0005963180044238198,42536,45000,0.009953981555857591,134.96457777777778,895.8583400271832,134.96457777777778,0.4438066269219138,0.6661881317780389,187.8955150913836,37559.801689324195,13558.853512075833
2024-07-25_12:52:28_207,0.00012766855070367455,0.4105762839317322,0.4105762839317322,0.8189808130264282,0.12590418756008148,0.01585184410214424,0.1259041130542755,0.015851862728595734,3.261021614074707,3215.954833984375,6.925414240485788,1.1378604109916752,-0.00029513005329761947,47435,49500,0.015851862489413487,169.82446464646463,1585.1862489413486,169.82446464646463,0.8264170176599973,0.9090748141159766,158.30880293420293,27270.311892070968,10713.21838426748
2024-07-25_12:52:28_208,0.000405098864575848,0.3526034355163574,0.3821793794631958,0.7347828149795532,0.08835110813379288,0.007805753964930773,0.08835017681121826,0.007805918343365192,4.325688362121582,943.4224853515625,6.471697608662391,0.07895846525436401,-0.007175204806144248,38854,40800,0.007805918538104801,38.151473651960785,639.4608466415453,38.151473651960785,0.03854643450035914,0.19633245911045666,181.8532968274156,34904.55688572226,4887.50599506302
2024-07-25_12:52:28_209,0.00027378209051676095,0.40329694747924805,0.40418291091918945,0.8074798583984375,0.12235494703054428,0.014970661140978336,0.122354656457901,0.014970733784139156,3.303363800048828,1476.294189453125,5.996705036214324,0.40664551337291943,-0.010933793035082158,37683,40300,0.014970732592161293,121.62883374689827,1212.6293399650647,121.62883374689827,0.5331204592528282,0.7301509838744507,139.6455621806595,21381.824650953415,8124.441005016907
2024-07-25_12:52:28_21,1.2470499314076733e-05,0.28144100308418274,0.3009580969810486,0.5823991298675537,0.09442538022994995,0.008916150778532028,0.09442537277936935,0.008916152641177177,3.18725848197937,24133.603515625,6.245850987444994,0.6536297578678361,0.01513567540823183,23068,25000,0.008916152641177177,2.74037504196167,445.8076171875,2.74037504196167,0.004176664166152477,0.06462711840867996,20.082520352104247,587.9118305334351,307.3494873046875
2024-07-25_12:52:28_210,4.230299236951396e-05,0.2652554512023926,0.2652554512023926,0.5178474187850952,0.07569766044616699,0.00573013536632061,0.07569766044616699,0.005730136297643185,3.504143238067627,6270.37109375,9.884301133431787,2.4225774101835826,-0.0014098585747295176,83598,88000,0.0057301362981166115,3.376841974431818,1015.0764548024634,3.376841974431818,0.004190960156761047,0.06473762551068,23.67875829170966,725.7475294234614,589.3126792711236
